,user_id,age,gender,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,anxiety_cat,y
1186,user_1187,63,Female,2.4,3.2,0.4,0.7,2.7,3.5,0.8,0.0,8.7,5,6,9,0.4,Suburban,61,0,1,95.1,2,2,18.0,Low anxiety score,0
1187,user_1188,51,Male,3.2,1.7,0.8,0.8,4.8,1.6,0.5,1.1,8.7,4,2,1,6.1,Urban,21,0,0,120.6,5,20,7.0,Low anxiety score,0
1188,user_1189,63,Female,5.0,3.0,1.5,2.1,0.3,3.0,1.8,3.6,7.0,7,10,7,1.8,Suburban,76,1,0,186.7,3,8,0.0,Low anxiety score,0
1189,user_1190,18,Male,3.2,2.7,1.6,1.8,0.1,1.3,2.8,0.5,4.8,3,6,9,2.7,Suburban,78,1,0,189.7,11,16,7.2,Medium anxiety score,1
1190,user_1191,18,Male,3.1,3.7,1.9,1.5,0.7,2.4,1.0,0.4,8.0,5,9,9,2.4,Urban,44,0,1,79.9,1,15,11.2,Low anxiety score,0
1191,user_1192,15,Other,3.9,2.2,1.2,2.3,2.2,2.8,2.8,1.7,4.8,2,8,5,1.9,Urban,50,0,0,165.5,5,5,9.7,Low anxiety score,0
1192,user_1193,19,Female,3.4,2.0,1.1,0.3,0.8,2.1,3.6,0.7,7.4,1,1,6,3.8,Urban,23,0,1,146.5,4,17,20.5,Low anxiety score,0
1193,user_1194,63,Other,2.9,3.1,1.2,3.3,0.0,0.8,0.8,2.3,4.6,9,9,2,2.4,Rural,23,1,1,202.6,4,5,2.3,Low anxiety score,0
1194,user_1195,20,Female,1.9,1.1,1.2,1.0,0.9,0.0,2.8,3.7,6.5,4,10,2,4.2,Suburban,71,1,0,136.5,7,5,3.3,Medium anxiety score,0
1195,user_1196,54,Female,3.1,1.6,0.2,1.4,2.4,2.7,3.2,1.3,7.6,8,2,10,6.1,Suburban,31,0,0,88.0,4,16,1.5,Low anxiety score,0
1197,user_1198,27,Male,5.7,0.7,0.0,0.8,3.4,1.8,2.4,0.7,5.9,1,6,1,3.6,Urban,40,1,0,90.1,0,9,0.0,Low anxiety score,0
1198,user_1199,59,Female,3.4,3.9,1.6,2.5,0.6,3.8,0.7,1.0,6.7,10,1,10,3.6,Urban,48,1,0,37.2,19,1,16.0,High anxiety score,1
1199,user_1200,41,Male,4.1,2.7,1.0,1.3,2.0,0.9,3.1,0.2,6.1,7,6,5,0.6,Urban,41,1,1,147.3,8,0,2.5,Medium anxiety score,0
1200,user_1201,45,Female,3.4,0.6,0.5,0.7,1.5,2.9,2.6,0.7,5.7,2,2,7,4.3,Urban,55,1,0,176.0,13,10,3.8,Medium anxiety score,1
1201,user_1202,64,Female,2.9,3.2,1.3,1.1,2.2,1.1,2.7,1.0,6.3,3,7,10,2.5,Urban,59,0,0,159.4,1,5,24.2,Low anxiety score,0
1202,user_1203,42,Male,3.8,1.3,0.9,2.1,2.3,1.8,5.2,1.6,7.7,1,7,6,6.2,Suburban,35,1,0,85.8,10,0,19.9,Medium anxiety score,0
1203,user_1204,51,Female,4.8,2.6,0.7,2.5,3.9,0.7,2.2,0.0,8.1,7,4,6,5.0,Urban,34,0,1,82.4,3,15,11.0,Low anxiety score,0
1204,user_1205,39,Female,1.7,2.6,0.3,1.7,2.8,1.1,2.9,0.7,7.3,3,2,6,3.0,Urban,49,1,0,160.9,3,8,0.0,Low anxiety score,0
1205,user_1206,48,Male,0.8,3.7,0.3,0.0,1.5,2.5,4.2,0.7,8.4,6,7,8,2.6,Suburban,65,1,1,234.9,16,11,26.1,High anxiety score,1
1206,user_1207,41,Female,2.2,1.5,0.7,2.1,2.7,3.6,2.4,2.1,5.9,7,1,7,6.5,Suburban,70,1,0,214.7,15,8,8.4,High anxiety score,1
1207,user_1208,50,Female,3.3,1.3,0.8,1.4,2.9,2.5,1.6,1.3,7.2,3,2,5,1.8,Suburban,30,1,0,135.3,6,12,12.0,Low anxiety score,0
1208,user_1209,45,Male,4.3,0.0,0.4,0.4,4.5,2.4,3.0,1.3,5.3,2,2,10,3.5,Urban,76,0,1,160.6,11,6,17.3,Medium anxiety score,1
1210,user_1211,39,Other,0.0,2.7,0.5,2.6,1.9,2.7,4.1,0.0,6.6,9,9,10,5.4,Rural,42,0,0,142.8,4,2,4.9,Low anxiety score,0
1211,user_1212,45,Male,2.2,2.9,1.2,1.5,3.6,0.9,3.2,2.8,7.5,7,6,6,5.5,Urban,59,1,0,82.8,7,2,9.5,Medium anxiety score,0
1213,user_1214,34,Male,1.3,2.3,1.1,2.0,1.8,2.5,0.9,2.1,7.4,4,6,5,1.9,Rural,60,1,0,159.1,4,3,0.0,Low anxiety score,0
1214,user_1215,14,Female,1.9,2.5,1.0,2.0,2.8,0.3,2.7,1.0,6.6,4,7,4,2.7,Rural,53,1,1,140.1,10,11,12.6,Medium anxiety score,0
1215,user_1216,22,Female,4.3,2.1,0.7,1.2,3.3,0.8,2.8,0.6,7.1,1,3,10,0.5,Urban,39,0,1,64.7,18,3,10.3,High anxiety score,1
1216,user_1217,17,Male,3.1,2.7,1.7,2.3,0.0,2.4,0.9,2.2,6.5,4,4,5,3.5,Urban,21,0,0,78.6,20,20,23.3,High anxiety score,1
1217,user_1218,22,Male,3.5,1.1,0.9,2.4,0.4,3.2,3.5,0.0,6.4,7,10,9,1.4,Rural,27,0,0,136.9,18,9,18.0,High anxiety score,1
1218,user_1219,45,Female,2.5,0.6,2.2,2.3,0.0,1.7,3.4,0.1,6.1,5,1,2,7.5,Urban,37,1,1,122.7,3,3,7.8,Low anxiety score,0
1219,user_1220,50,Female,1.9,1.2,0.4,1.2,3.0,0.6,2.9,1.4,6.4,9,6,6,1.9,Rural,75,1,1,221.6,10,10,8.4,Medium anxiety score,0
1220,user_1221,25,Female,2.5,2.2,1.1,2.5,2.2,1.8,3.5,1.4,8.3,4,6,9,5.1,Urban,73,0,1,220.9,18,3,18.1,High anxiety score,1
1221,user_1222,43,Male,3.7,0.7,1.7,1.9,3.7,1.7,1.2,2.0,6.1,3,9,10,6.1,Rural,26,1,0,107.5,4,10,12.3,Low anxiety score,0
1222,user_1223,59,Female,0.8,1.4,0.7,0.5,2.0,2.1,1.3,1.9,9.2,6,2,5,4.7,Urban,62,0,0,225.2,1,16,0.0,Low anxiety score,0
1223,user_1224,48,Female,5.5,1.4,0.9,1.1,4.7,0.6,2.2,1.1,6.6,4,5,6,2.0,Urban,50,0,1,230.8,18,20,26.8,High anxiety score,1
1224,user_1225,57,Other,3.9,2.8,1.3,1.0,0.9,1.0,1.7,1.3,8.2,2,5,10,1.8,Rural,80,0,1,164.6,16,19,2.1,High anxiety score,1
1226,user_1227,64,Female,4.2,2.1,1.3,2.5,2.5,2.9,3.5,2.6,4.6,4,5,5,6.9,Urban,47,1,0,156.0,19,12,13.4,High anxiety score,1
1228,user_1229,41,Male,2.5,2.5,0.8,2.7,2.5,0.0,1.4,1.2,5.7,9,4,1,2.3,Urban,71,0,0,120.6,14,12,0.0,High anxiety score,1
1229,user_1230,20,Female,2.7,1.6,1.7,1.7,1.9,0.9,3.6,2.0,4.6,4,10,1,1.3,Urban,20,1,0,163.3,15,16,16.2,High anxiety score,1
1230,user_1231,17,Male,5.2,1.5,0.1,1.0,1.8,3.2,1.2,2.3,6.0,6,2,10,1.8,Urban,51,1,1,169.3,11,18,0.0,Medium anxiety score,1
1231,user_1232,41,Female,6.2,3.5,1.5,0.6,1.8,2.7,2.1,0.5,6.5,4,8,4,4.4,Suburban,44,1,1,127.8,7,19,12.9,Medium anxiety score,0
1232,user_1233,59,Female,3.0,0.0,1.6,1.7,2.8,2.5,1.2,0.2,7.3,1,5,10,7.6,Suburban,67,0,0,153.5,5,14,25.5,Low anxiety score,0
1233,user_1234,16,Male,1.3,1.3,0.6,2.5,1.6,1.6,1.7,0.0,6.7,2,4,3,2.8,Rural,35,0,1,99.0,17,3,0.9,High anxiety score,1
1234,user_1235,24,Female,2.3,1.8,0.3,0.8,0.7,1.3,0.5,0.9,6.5,6,9,5,5.4,Suburban,48,0,0,220.4,10,17,15.9,Medium anxiety score,0
1235,user_1236,57,Female,4.5,2.6,0.9,4.1,2.1,2.0,4.2,1.5,7.7,8,2,10,4.8,Urban,61,0,0,222.4,5,10,3.5,Low anxiety score,0
1236,user_1237,14,Male,1.5,3.1,1.2,0.1,1.2,1.5,3.8,0.7,7.6,9,3,8,2.4,Urban,43,1,1,185.5,16,8,19.1,High anxiety score,1
1237,user_1238,39,Other,2.7,3.9,0.8,1.7,0.8,2.6,1.5,1.9,8.8,4,8,1,5.0,Rural,36,0,0,136.6,9,15,10.5,Medium anxiety score,0
1238,user_1239,43,Other,3.4,1.9,1.3,1.6,0.0,2.0,3.1,1.1,6.7,6,4,5,5.1,Suburban,80,0,0,108.8,18,2,9.8,High anxiety score,1
1239,user_1240,63,Female,1.6,2.0,2.0,1.5,3.1,0.8,0.6,1.8,3.6,3,9,5,4.8,Rural,61,1,0,192.3,14,17,19.7,High anxiety score,1
1240,user_1241,63,Male,4.6,2.4,0.3,0.9,2.8,2.8,3.3,1.3,7.0,9,10,2,2.2,Rural,25,1,0,159.2,15,16,15.0,High anxiety score,1
1241,user_1242,48,Female,4.0,1.5,0.0,1.6,3.7,3.5,1.4,0.0,9.2,8,10,5,4.4,Urban,33,0,0,99.9,16,9,3.6,High anxiety score,1
1242,user_1243,48,Female,6.0,0.8,1.0,1.1,2.0,3.6,4.1,0.1,7.7,1,10,8,5.4,Suburban,45,0,1,202.9,6,4,24.3,Low anxiety score,0
1243,user_1244,38,Male,4.2,1.9,0.7,2.8,3.3,2.8,3.2,2.4,8.0,2,10,10,4.9,Suburban,79,0,1,127.6,18,14,0.0,High anxiety score,1
1244,user_1245,55,Female,1.6,2.7,0.8,3.1,0.9,2.8,2.0,0.3,6.6,10,9,7,5.2,Urban,47,0,0,106.8,7,19,12.2,Medium anxiety score,0
1245,user_1246,39,Female,3.8,1.8,1.6,1.1,0.0,0.6,2.0,2.1,7.6,9,10,2,2.6,Urban,66,0,1,197.3,7,17,3.4,Medium anxiety score,0
1246,user_1247,17,Female,4.5,2.4,0.9,0.0,1.1,1.2,2.7,1.3,8.1,10,9,6,5.1,Rural,55,0,1,110.6,4,4,0.0,Low anxiety score,0
1247,user_1248,32,Male,4.6,0.1,1.0,1.8,1.8,1.8,1.3,0.2,6.1,3,1,10,5.6,Suburban,50,0,1,156.3,10,14,0.9,Medium anxiety score,0
1248,user_1249,23,Female,1.8,2.0,0.8,1.8,2.4,2.7,4.0,1.9,5.9,3,6,1,2.1,Suburban,46,0,0,214.2,1,5,9.6,Low anxiety score,0
1249,user_1250,22,Other,1.7,1.6,1.0,1.6,3.5,1.3,2.9,0.7,7.0,10,10,10,0.2,Suburban,21,0,0,209.1,17,7,12.8,High anxiety score,1
1250,user_1251,52,Male,1.3,0.7,1.1,2.0,2.4,1.6,3.8,1.4,7.7,9,6,10,6.3,Suburban,38,1,1,167.1,20,2,18.5,High anxiety score,1
1252,user_1253,18,Female,3.9,3.8,1.1,2.3,2.1,2.2,2.5,0.0,6.3,10,7,6,1.5,Suburban,64,1,0,125.1,11,17,12.2,Medium anxiety score,1
1253,user_1254,20,Female,1.8,3.0,1.6,2.0,2.1,2.4,2.8,1.9,4.2,5,7,9,3.4,Urban,63,0,1,270.8,3,14,6.5,Low anxiety score,0
1254,user_1255,35,Male,3.2,3.1,1.1,2.3,2.4,1.1,2.5,2.0,6.4,6,2,1,2.5,Rural,76,1,0,197.4,4,11,18.3,Low anxiety score,0
1255,user_1256,59,Female,2.8,2.7,0.0,1.8,2.5,1.6,2.5,0.7,8.5,3,4,6,0.0,Suburban,40,0,1,138.4,16,18,5.1,High anxiety score,1
1256,user_1257,38,Female,1.5,2.6,0.7,0.6,2.4,1.4,2.1,1.8,5.8,10,1,2,4.8,Rural,74,0,1,87.0,18,6,0.0,High anxiety score,1
1257,user_1258,58,Female,3.1,0.2,1.1,3.0,0.5,2.0,5.4,0.3,6.2,8,7,9,4.7,Urban,64,1,1,55.0,9,0,17.5,Medium anxiety score,0
1258,user_1259,55,Female,3.3,1.9,1.4,1.6,3.0,1.5,2.8,0.3,7.3,2,4,2,0.9,Rural,34,1,1,210.8,13,20,20.6,Medium anxiety score,1
1259,user_1260,24,Other,5.9,2.5,1.1,0.6,5.0,1.3,2.7,1.4,7.7,6,9,3,2.9,Rural,53,1,0,211.8,14,1,3.4,High anxiety score,1
1260,user_1261,38,Male,2.0,2.5,1.5,0.4,0.9,2.2,3.7,0.5,7.6,2,6,2,1.0,Suburban,59,1,1,148.1,13,18,25.7,Medium anxiety score,1
1261,user_1262,25,Male,0.4,3.3,0.3,0.6,2.0,4.5,1.8,1.1,6.5,9,6,4,1.3,Urban,22,0,1,129.5,15,12,14.7,High anxiety score,1
1262,user_1263,52,Female,1.4,1.0,1.0,0.3,0.4,2.7,0.8,0.3,7.2,6,9,4,1.8,Urban,20,0,0,206.7,7,19,13.5,Medium anxiety score,0
1263,user_1264,30,Male,1.7,2.6,1.7,2.2,2.9,0.0,3.7,0.0,7.1,9,8,10,4.1,Suburban,80,0,1,76.1,8,17,5.9,Medium anxiety score,0
1264,user_1265,37,Male,2.4,0.9,0.5,1.3,2.9,2.4,2.1,1.4,5.7,4,6,1,7.0,Suburban,43,0,1,249.9,7,9,18.1,Medium anxiety score,0
1265,user_1266,45,Male,1.4,1.8,1.6,2.3,0.2,1.4,4.3,1.4,4.4,3,6,8,2.2,Urban,62,1,1,186.9,10,12,0.0,Medium anxiety score,0
1266,user_1267,59,Male,4.2,1.9,1.5,2.7,0.4,0.9,4.2,1.2,5.4,2,6,5,4.7,Suburban,46,0,1,87.4,11,4,7.3,Medium anxiety score,1
1267,user_1268,52,Male,1.3,2.9,0.4,2.4,0.0,2.8,0.0,0.9,8.2,8,4,8,4.6,Suburban,28,1,0,189.3,13,12,4.1,Medium anxiety score,1
1268,user_1269,55,Other,3.0,2.7,1.2,2.1,3.9,2.1,2.6,0.5,9.2,4,5,6,0.0,Urban,43,0,0,115.8,17,8,0.0,High anxiety score,1
1269,user_1270,24,Male,6.0,2.1,1.1,1.8,1.0,5.0,3.9,0.1,6.4,2,3,2,0.2,Urban,36,0,0,83.2,11,0,16.9,Medium anxiety score,1
1270,user_1271,56,Female,3.8,0.0,0.9,1.3,1.8,1.9,0.2,0.1,8.2,9,9,7,7.1,Urban,47,0,0,189.1,3,5,12.7,Low anxiety score,0
1271,user_1272,48,Female,3.7,2.4,0.2,1.4,1.6,1.7,3.0,0.6,6.1,8,2,10,2.0,Urban,58,0,0,94.8,12,0,16.4,Medium anxiety score,1
1272,user_1273,60,Other,5.8,1.7,0.9,2.1,3.2,3.4,3.4,2.2,6.9,5,7,9,3.9,Urban,74,1,1,83.2,20,17,7.8,High anxiety score,1
1273,user_1274,16,Male,4.9,3.4,0.9,0.5,2.8,2.0,2.4,1.4,5.8,8,1,7,3.7,Rural,23,1,1,174.2,15,15,17.9,High anxiety score,1
1274,user_1275,17,Female,3.8,3.2,0.2,1.4,2.7,0.7,2.4,1.6,7.7,5,10,5,0.0,Urban,80,0,0,144.8,9,7,10.6,Medium anxiety score,0
1275,user_1276,49,Female,2.5,1.1,0.3,0.8,1.0,0.9,4.1,0.0,5.7,7,7,4,1.6,Urban,48,1,1,200.6,20,5,6.2,High anxiety score,1
1276,user_1277,20,Female,3.0,2.6,0.5,2.7,2.8,1.6,0.6,1.4,5.4,5,2,8,4.5,Urban,64,1,0,135.0,10,12,4.9,Medium anxiety score,0
1277,user_1278,54,Female,2.9,2.6,0.5,2.2,3.1,2.8,3.6,1.5,6.6,5,5,6,1.1,Rural,47,1,1,130.5,11,16,0.0,Medium anxiety score,1
1278,user_1279,61,Female,2.4,2.5,1.2,3.6,2.8,3.5,3.1,2.8,7.5,4,1,5,2.2,Urban,75,0,1,48.2,17,12,19.3,High anxiety score,1
1279,user_1280,40,Male,3.3,2.4,1.5,0.7,0.5,3.0,4.2,1.2,6.7,5,5,7,0.6,Rural,56,0,1,175.1,1,9,18.4,Low anxiety score,0
1281,user_1282,21,Female,1.1,3.5,1.4,1.6,4.1,3.3,4.4,0.4,5.4,3,1,9,1.9,Urban,63,0,0,209.4,4,17,7.3,Low anxiety score,0
1282,user_1283,63,Female,5.4,1.4,1.5,0.8,4.3,2.7,0.7,1.3,4.5,4,1,4,0.0,Suburban,71,0,1,188.0,19,19,4.7,High anxiety score,1
1283,user_1284,41,Other,3.6,1.1,1.0,2.0,1.9,0.9,2.1,1.0,6.0,8,7,4,5.3,Suburban,48,0,1,166.6,9,12,0.0,Medium anxiety score,0
1284,user_1285,26,Male,2.6,2.8,1.2,1.4,1.9,1.7,1.0,2.3,6.3,6,3,8,0.2,Suburban,24,1,1,113.5,15,14,17.7,High anxiety score,1
1285,user_1286,52,Other,3.3,0.1,0.9,1.0,2.2,1.4,3.4,2.1,7.2,8,10,6,2.7,Rural,30,0,0,129.2,11,5,15.8,Medium anxiety score,1
1286,user_1287,53,Male,4.4,2.7,0.4,2.6,2.7,3.5,1.5,0.2,5.1,2,9,1,1.5,Urban,21,1,0,177.5,8,10,22.4,Medium anxiety score,0
1287,user_1288,34,Male,0.8,2.5,0.6,0.0,0.3,0.9,4.0,1.2,7.3,9,9,2,5.2,Suburban,23,1,0,147.4,2,7,2.7,Low anxiety score,0
1288,user_1289,23,Male,2.8,0.0,1.2,2.0,2.3,0.9,0.3,3.6,5.8,7,10,9,0.5,Suburban,29,1,1,220.9,0,13,15.7,Low anxiety score,0
1289,user_1290,35,Male,1.2,1.4,0.9,0.9,0.8,2.2,1.9,0.0,5.9,5,9,6,1.4,Rural,75,0,1,215.7,4,12,5.8,Low anxiety score,0
1290,user_1291,13,Female,7.0,3.6,1.4,2.3,2.0,4.3,4.8,1.0,8.0,7,1,7,0.3,Urban,58,0,0,137.5,7,1,20.7,Medium anxiety score,0
1291,user_1292,58,Male,3.2,0.5,0.1,2.6,0.9,2.9,1.5,2.0,3.5,2,4,9,0.0,Urban,63,0,0,154.7,16,0,14.3,High anxiety score,1
1292,user_1293,49,Male,1.2,2.2,0.2,0.0,1.2,3.3,3.9,1.0,5.0,4,1,3,4.0,Suburban,27,0,1,110.3,0,4,0.0,Low anxiety score,0
1294,user_1295,38,Female,2.2,1.3,1.1,1.6,1.3,2.8,0.8,0.7,6.5,2,9,5,3.4,Urban,42,0,0,197.5,5,9,0.0,Low anxiety score,0
1295,user_1296,58,Female,2.7,3.9,0.3,0.0,0.7,0.7,2.8,0.1,4.5,8,5,10,4.6,Urban,46,0,0,122.8,14,11,0.7,High anxiety score,1
1296,user_1297,48,Female,2.8,2.1,1.2,1.7,3.7,2.9,4.5,1.0,5.9,10,1,7,3.2,Urban,42,0,0,131.7,6,9,1.2,Low anxiety score,0
1297,user_1298,35,Female,1.7,2.5,1.4,1.0,0.7,0.1,2.0,2.2,7.6,10,3,2,2.1,Suburban,67,0,0,91.6,7,8,4.9,Medium anxiety score,0
1298,user_1299,13,Male,3.4,1.9,1.8,0.3,0.0,1.6,1.6,0.0,5.1,5,7,4,3.5,Urban,53,1,1,121.8,2,1,7.9,Low anxiety score,0
1299,user_1300,63,Male,0.0,0.5,1.7,0.8,2.7,0.0,2.9,1.5,7.8,5,2,4,2.0,Urban,54,1,0,180.7,14,3,11.3,High anxiety score,1
1300,user_1301,52,Female,4.6,0.8,0.7,0.7,1.7,0.9,2.2,2.3,5.6,8,4,8,5.2,Suburban,36,0,1,138.0,3,3,10.9,Low anxiety score,0
1301,user_1302,27,Male,1.3,3.2,0.2,0.9,2.0,0.3,0.6,1.2,4.3,1,2,10,2.3,Urban,66,0,1,92.4,8,20,9.8,Medium anxiety score,0
1302,user_1303,33,Female,2.4,2.2,0.7,1.7,2.2,2.8,2.2,0.8,7.5,6,9,3,2.8,Urban,69,1,0,160.6,10,5,12.7,Medium anxiety score,0
1303,user_1304,59,Male,4.1,1.2,1.5,2.5,3.5,2.1,1.9,1.9,6.8,2,9,2,4.3,Urban,29,1,1,147.4,20,11,0.0,High anxiety score,1
1304,user_1305,21,Male,2.7,2.0,0.8,1.4,4.2,1.4,2.3,0.3,4.7,1,7,9,7.7,Urban,73,1,1,206.0,13,6,10.6,Medium anxiety score,1
1305,user_1306,21,Female,2.8,2.7,1.0,2.6,2.3,2.1,0.0,1.6,5.8,7,7,4,1.0,Urban,21,0,0,143.2,8,18,21.5,Medium anxiety score,0
1306,user_1307,22,Female,1.5,2.5,0.7,0.5,0.6,1.0,3.0,1.0,8.6,4,2,9,0.6,Urban,36,0,0,100.2,11,1,8.7,Medium anxiety score,1
1307,user_1308,64,Female,6.1,1.2,1.8,1.7,2.2,2.4,0.4,1.3,7.3,1,10,6,2.5,Urban,50,0,1,198.2,4,18,14.0,Low anxiety score,0
1308,user_1309,38,Female,3.8,0.4,0.5,3.6,2.7,1.9,3.5,2.9,7.8,10,8,1,1.5,Suburban,35,1,1,101.5,20,3,13.2,High anxiety score,1
1309,user_1310,53,Male,1.4,1.6,1.0,0.0,3.2,4.7,3.9,2.4,5.1,6,1,3,4.4,Urban,43,1,0,84.9,5,2,16.9,Low anxiety score,0
1310,user_1311,47,Male,3.3,3.1,1.6,0.0,2.2,4.0,0.0,2.7,8.0,10,8,7,3.4,Suburban,76,0,0,98.0,18,3,12.3,High anxiety score,1
1311,user_1312,64,Female,1.3,2.9,1.9,2.8,1.3,3.1,4.2,0.4,4.8,6,5,9,0.8,Urban,26,0,1,119.5,4,13,16.8,Low anxiety score,0
1312,user_1313,37,Female,5.6,2.4,0.7,1.7,0.9,2.4,2.3,0.2,4.8,3,4,8,4.5,Urban,38,1,0,55.5,0,5,14.1,Low anxiety score,0
1313,user_1314,38,Male,3.3,1.8,1.5,0.9,1.9,2.5,3.9,1.7,7.5,6,10,5,6.7,Rural,35,1,1,63.7,9,5,15.3,Medium anxiety score,0
1314,user_1315,23,Female,1.5,1.5,0.7,0.4,0.2,3.5,3.7,1.5,4.9,10,2,8,1.4,Urban,52,1,1,189.0,13,8,13.5,Medium anxiety score,1
1315,user_1316,50,Male,4.0,1.8,1.7,1.5,2.5,2.3,0.6,0.0,8.3,9,3,2,3.7,Urban,55,1,1,141.4,16,4,1.9,High anxiety score,1
1316,user_1317,14,Female,2.6,2.8,1.9,1.6,2.2,2.4,1.4,1.5,5.0,6,10,3,0.0,Rural,64,0,1,141.7,10,6,0.6,Medium anxiety score,0
1317,user_1318,19,Male,1.1,3.0,0.6,1.6,2.2,1.3,4.6,3.2,5.3,1,2,8,2.3,Suburban,29,0,1,147.2,3,12,7.2,Low anxiety score,0
1318,user_1319,30,Female,3.6,1.7,1.3,0.4,2.9,1.2,0.9,3.1,7.9,10,4,9,3.6,Suburban,62,1,1,178.2,17,0,22.4,High anxiety score,1
1319,user_1320,39,Female,3.5,4.5,1.6,1.2,3.7,1.9,3.0,0.5,5.8,6,3,10,2.7,Suburban,70,1,0,109.0,18,1,8.6,High anxiety score,1
1320,user_1321,46,Male,4.7,2.1,0.9,0.9,1.9,0.0,1.5,1.9,7.5,8,5,8,3.2,Urban,34,0,1,178.0,3,19,12.5,Low anxiety score,0
1321,user_1322,39,Female,3.1,1.7,1.3,2.1,2.1,2.0,1.3,0.3,5.2,7,7,4,1.4,Rural,62,0,1,155.6,11,9,0.0,Medium anxiety score,1
1322,user_1323,29,Male,3.2,3.5,1.3,0.4,1.6,1.7,2.5,1.1,6.2,8,9,6,5.5,Rural,22,1,1,102.1,13,5,11.5,Medium anxiety score,1
1323,user_1324,55,Male,3.2,0.0,2.0,1.6,2.7,3.1,5.3,0.4,7.4,8,5,5,2.2,Urban,21,0,1,180.5,17,3,10.7,High anxiety score,1
1324,user_1325,56,Male,5.4,2.5,0.0,4.1,2.0,3.5,3.5,0.0,5.5,9,8,4,0.5,Rural,62,0,1,152.9,0,7,0.0,Low anxiety score,0
1325,user_1326,63,Male,2.5,1.9,1.0,0.4,3.4,5.1,1.1,2.1,7.7,3,2,9,2.9,Urban,61,1,0,97.7,19,13,12.3,High anxiety score,1
1326,user_1327,36,Male,3.7,3.4,0.4,0.8,3.4,2.7,2.8,1.5,6.1,7,6,10,4.8,Suburban,54,1,1,101.5,10,15,0.0,Medium anxiety score,0
1327,user_1328,37,Female,3.9,2.6,1.0,1.4,2.4,2.2,0.1,1.6,6.6,6,8,3,4.1,Urban,46,1,0,174.0,18,14,4.2,High anxiety score,1
1328,user_1329,19,Female,3.5,2.1,0.6,0.0,1.9,1.3,0.0,1.8,5.3,2,9,1,2.0,Suburban,24,0,1,200.7,0,12,18.0,Low anxiety score,0
1329,user_1330,64,Female,2.5,2.7,0.9,0.1,1.7,0.7,2.7,1.4,5.6,5,4,7,6.5,Urban,34,0,0,164.1,0,11,11.3,Low anxiety score,0
1330,user_1331,18,Male,3.2,0.9,0.6,1.8,2.6,3.1,3.4,0.2,5.5,3,4,10,2.9,Suburban,55,0,0,194.5,2,6,6.4,Low anxiety score,0
1331,user_1332,36,Male,2.9,3.0,1.1,1.3,2.6,2.0,4.5,1.4,5.8,5,7,8,0.0,Urban,68,1,1,211.6,13,14,5.7,Medium anxiety score,1
1332,user_1333,45,Male,5.9,0.7,1.5,2.6,1.7,2.5,3.0,1.0,8.4,9,4,3,4.2,Urban,52,1,1,138.7,7,5,6.7,Medium anxiety score,0
1333,user_1334,61,Male,2.3,2.4,0.8,1.3,2.3,2.0,2.5,1.0,7.8,8,5,3,2.7,Suburban,20,0,1,158.2,14,20,11.3,High anxiety score,1
1334,user_1335,41,Female,1.6,2.0,1.7,1.2,1.1,2.1,2.1,0.3,7.0,9,2,6,2.9,Rural,31,0,0,183.5,3,20,0.4,Low anxiety score,0
1335,user_1336,55,Male,3.0,0.2,1.5,0.8,2.5,2.3,3.2,0.0,5.7,9,2,2,4.8,Urban,61,0,1,92.6,10,13,19.0,Medium anxiety score,0
1336,user_1337,34,Female,2.9,2.1,2.0,1.2,1.2,2.5,0.9,0.6,5.5,8,10,6,2.5,Rural,60,0,1,201.7,7,14,0.8,Medium anxiety score,0
1337,user_1338,38,Female,3.3,2.3,1.2,0.3,2.9,3.1,1.6,1.7,5.3,8,5,5,2.4,Urban,28,0,0,218.2,6,10,0.0,Low anxiety score,0
1338,user_1339,40,Female,2.3,1.3,1.0,1.4,1.6,0.5,1.0,1.1,6.1,6,10,7,0.5,Rural,76,1,1,113.1,1,3,17.9,Low anxiety score,0
1340,user_1341,33,Female,3.2,2.5,0.6,0.3,2.0,0.5,1.6,1.1,7.2,6,2,9,3.5,Rural,71,1,0,189.7,18,1,10.6,High anxiety score,1
1341,user_1342,61,Female,4.4,2.4,0.9,0.9,2.3,2.8,1.5,1.4,6.5,10,6,1,1.8,Suburban,39,1,1,142.4,8,19,15.2,Medium anxiety score,0
1342,user_1343,19,Female,3.1,2.2,1.0,2.0,0.3,2.4,1.7,1.2,7.2,6,6,7,0.0,Suburban,49,0,1,46.1,15,14,4.2,High anxiety score,1
1343,user_1344,29,Female,3.2,2.0,2.2,1.6,3.7,1.9,2.8,0.1,7.6,9,8,3,4.3,Urban,33,1,1,145.4,7,9,11.1,Medium anxiety score,0
1344,user_1345,32,Male,3.8,1.4,0.9,2.2,2.0,2.0,4.1,1.2,6.1,10,1,4,4.4,Rural,77,0,0,171.1,7,3,15.2,Medium anxiety score,0
1345,user_1346,53,Male,4.3,4.3,0.1,0.6,4.1,2.2,2.9,0.1,7.8,1,7,2,4.4,Rural,42,0,1,165.4,10,7,23.1,Medium anxiety score,0
